product_id,quantity,price,date,customer_id
585,1,14.59,2024/1/27 3:50,895
902,6,122.04,2024/3/22 0:22,1522
316,6,37.32,2024/6/14 10:15,1568
946,4,21.28,2024/2/26 0:59,246
100,2,9.46,2024/7/8 23:19,130
874,4,10.64,2024/4/20 13:20,948
951,5,27.75,2023/10/19 11:38,1350
781,2,11.3,2023/10/24 14:52,643
917,3,31.95,2023/12/10 23:25,36
631,5,32.25,2024/5/29 14:55,106
53,8,12.56,2023/8/30 5:35,1581
218,5,16.5,2023/9/30 1:36,1799
705,2,4.66,2024/4/23 16:28,1642
726,4,25.16,2024/2/1 9:54,1200
882,1,4.35,2023/9/28 4:14,961
885,1,4.14,2024/3/18 5:58,1097
126,6,38.16,2024/3/29 1:17,1792
865,7,24.36,2023/11/11 4:00,1404
999,3,41.49,2024/4/22 14:57,119
725,2,16.74,2023/10/29 20:24,693
429,9,108.45,2024/7/20 23:31,1091
371,2,12.08,2024/1/5 3:28,347
221,8,23.2,2024/1/31 22:37,911
629,9,79.29,2023/8/27 11:07,812
606,1,5.05,2023/8/18 20:01,241
970,8,64.16,2024/1/22 4:45,451
662,7,89.81,2024/6/10 3:34,236
731,9,79.38,2024/1/22 18:05,251
497,9,18.72,2024/4/21 4:55,1628
485,10,64.3,2023/12/21 7:11,1977
131,8,56.72,2023/8/24 19:36,927
937,10,61.3,2024/3/31 4:31,1788
841,4,37.28,2024/1/19 23:54,271
802,1,3.69,2024/5/4 21:02,89
610,9,45.99,2023/8/14 17:48,1784
570,8,26.8,2023/8/18 21:59,1317
479,2,11.98,2023/10/28 11:09,1269
659,9,29.25,2023/11/2 10:02,933
479,9,53.91,2024/5/19 9:29,661
39,10,77.2,2024/3/31 6:17,1058
256,6,23.28,2023/8/12 11:43,1599
819,10,48.5,2024/5/9 13:04,632
950,7,78.68,2024/5/31 3:02,1061
598,5,44.3,2023/8/11 6:54,816
818,3,20.64,2024/5/29 17:25,1318
30,8,98.4,2024/4/6 15:24,1062
253,2,7.22,2024/4/29 9:29,1652
578,2,8.2,2024/3/30 4:22,467
195,7,25.06,2024/1/17 22:03,891
861,3,11.61,2024/2/23 12:51,704
577,4,16.52,2024/6/27 9:35,1928
439,8,111.04,2024/1/9 7:00,1782
69,2,3.88,2023/11/10 4:05,1117
617,2,6.02,2023/10/3 15:46,1947
284,9,61.92,2024/4/13 20:48,1219
39,1,7.72,2024/5/11 21:57,1293
390,6,51.54,2023/12/8 21:46,566
225,10,33.1,2024/1/4 6:13,953
775,2,12.5,2023/11/7 19:43,1764
998,10,83.1,2024/2/1 19:43,1393
941,9,27.63,2024/1/2 1:29,89
206,8,33.92,2024/7/22 3:39,1391
683,10,100.8,2024/3/13 13:53,1165
787,4,37.12,2023/10/24 14:33,834
390,2,17.18,2023/9/19 5:40,502
13,8,44.16,2023/8/8 21:53,1604
919,5,41.6,2023/10/5 2:37,168
328,7,34.93,2024/2/15 13:17,1310
413,8,68.08,2024/5/3 12:19,586
256,7,27.16,2023/12/14 18:50,1534
619,5,39.1,2023/8/23 7:20,542
55,4,22.6,2024/2/14 8:04,749
494,1,6.81,2024/5/18 4:58,425
471,4,155.44,2024/5/7 14:00,851
566,6,20.4,2023/12/17 15:02,1329
912,7,15.26,2024/2/11 14:16,416
920,9,51.66,2024/1/9 12:40,87
90,8,34.4,2024/5/23 0:40,1287
3,10,18.6,2023/11/17 0:36,1008
86,9,41.13,2024/8/3 12:52,1669
706,9,20.97,2024/1/23 16:43,1395
309,10,30,2024/6/28 12:24,990
467,8,49.52,2024/7/15 16:54,1852
345,5,30.45,2024/5/21 17:42,1009
950,7,78.68,2024/2/11 5:45,1764
338,7,23.87,2023/11/18 23:37,1410
636,6,39.6,2023/10/22 1:33,1179
156,3,127.86,2024/4/8 6:14,168
978,2,23.5,2024/6/20 19:15,336
322,9,49.05,2024/5/12 21:52,153
843,6,29.52,2024/5/5 2:33,1799
975,5,34.2,2024/7/15 23:12,1246
688,3,12.72,2024/1/25 22:48,479
265,8,53.28,2024/6/6 1:50,84
216,3,22.83,2023/8/11 21:25,1401
624,3,30.54,2023/10/9 8:47,1231
411,9,42.57,2024/2/23 6:31,1061
109,7,42.21,2023/10/18 2:52,84
669,6,113.28,2024/7/2 9:07,448
576,1,3.13,2023/9/19 3:11,109
536,7,51.59,2023/12/30 14:31,1224
121,6,209.76,2023/12/6 19:07,847
540,1,40.34,2023/11/5 19:18,387
547,6,15.06,2023/11/30 9:22,1760
527,8,49.6,2023/9/13 5:59,1389
637,6,44.1,2024/7/2 3:24,1720
304,5,11.85,2023/8/12 12:18,1070
72,9,54.81,2024/2/24 10:25,1291
858,1,6.48,2023/9/7 12:32,101
167,9,16.02,2023/9/12 15:49,409
875,8,71.6,2024/7/31 9:32,487
484,2,8.34,2024/1/14 22:59,631
848,9,69.57,2023/9/27 23:14,611
889,2,7.76,2024/3/11 13:13,991
972,4,24.64,2024/7/20 6:19,285
599,8,20.24,2024/3/8 5:50,1349
120,3,10.14,2024/1/5 3:50,1180
543,5,8.15,2024/6/10 2:24,1148
780,8,9.92,2024/3/25 7:27,1193
297,8,25.68,2023/12/4 20:13,1516
817,9,29.61,2024/7/26 0:39,1276
20,2,3.52,2023/12/9 9:20,261
862,6,19.32,2023/12/1 0:42,886
85,1,6.54,2023/10/19 8:00,1473
679,5,17.35,2024/5/14 1:22,1396
837,9,94.05,2024/5/24 12:42,210
667,7,50.75,2024/1/24 12:28,257
304,10,23.7,2024/1/22 22:45,179
823,9,54.81,2024/2/20 6:21,1274
702,7,49.14,2023/10/24 4:21,1173
1,8,43.84,2023/10/17 16:36,633
912,5,10.9,2024/5/12 5:38,1669
686,7,57.26,2024/5/21 21:18,1680
880,3,7.02,2024/2/2 12:56,1126
675,4,17.56,2023/9/29 15:05,344
384,1,7.6,2023/10/21 8:07,505
830,6,65.82,2024/2/22 3:24,812
901,4,25.52,2024/4/10 11:31,1557
330,2,8.42,2023/10/22 9:38,34
846,10,105.5,2024/1/14 0:06,874
997,9,40.77,2024/4/5 6:36,846
777,9,25.74,2024/4/17 17:44,651
984,9,41.13,2024/3/17 9:16,728
587,5,16.95,2024/6/30 16:18,91
40,1,6.46,2023/9/2 1:28,1949
802,6,22.14,2024/3/19 17:54,273
2,3,12.57,2023/8/14 12:39,1827
174,7,11.13,2024/5/12 20:08,1715
188,1,1.52,2024/1/13 19:44,1588
75,7,20.79,2023/12/15 22:03,476
28,6,14.64,2023/11/14 14:19,1635
620,5,45.9,2023/12/15 3:42,1278
574,7,23.94,2024/1/17 8:27,245
482,3,32.82,2024/4/10 15:17,752
830,5,54.85,2023/10/4 11:14,994
546,8,43.84,2023/12/12 17:01,104
704,3,12.48,2024/5/19 1:09,975
750,10,34.4,2023/9/9 4:23,497
599,1,2.53,2024/4/8 3:12,21
421,10,28.5,2024/1/8 5:18,978
488,10,40.6,2024/6/24 19:51,1213
934,8,50.08,2023/11/13 18:00,550
440,6,18.24,2023/12/8 18:37,506
698,7,117.53,2023/11/5 18:14,232
118,3,17.55,2024/6/18 4:49,187
577,10,41.3,2024/7/24 7:49,1267
349,5,15.25,2024/4/14 18:16,1776
426,3,51.63,2024/4/17 18:10,1630
726,3,18.87,2023/11/10 14:21,1718
781,1,5.65,2024/1/14 9:04,980
333,3,10.53,2024/2/5 7:26,312
62,5,7.15,2024/5/5 20:11,1739
935,7,246.4,2024/7/2 20:50,1352
836,3,18.87,2024/4/30 19:49,935
35,5,113.3,2023/12/31 2:27,1979
31,6,117.42,2024/3/22 10:02,588
876,2,7.98,2024/6/8 20:12,281
803,7,26.39,2024/4/3 19:40,943
696,1,1.94,2024/7/16 17:28,1336
619,8,62.56,2023/11/17 11:43,1276
223,1,2.67,2023/10/6 5:23,29
113,5,18.05,2023/9/10 12:29,997
806,2,15.38,2023/12/31 9:39,1185
486,2,11.22,2024/7/29 9:29,1254
36,7,237.37,2024/7/26 3:38,826
679,8,27.76,2023/12/16 0:35,757
325,4,6,2024/5/6 11:58,721
417,1,3.89,2024/3/21 23:19,94
999,9,124.47,2023/11/6 20:31,26
357,6,49.86,2024/4/5 0:08,1569
153,4,22.36,2024/6/7 14:20,1508
560,4,13.96,2024/5/25 19:27,598
629,3,26.43,2024/5/8 0:55,1528
427,5,29.75,2024/3/6 15:45,466
818,9,61.92,2023/9/20 23:46,967
841,4,37.28,2024/7/10 18:04,432
737,5,20.7,2023/10/12 19:30,1424
140,9,74.16,2023/12/27 0:42,1226
45,4,21.6,2024/7/3 0:34,1798
494,5,34.05,2023/9/22 13:27,250
683,10,100.8,2023/9/28 11:50,1452
189,4,29.32,2024/5/19 11:33,1676
142,6,27,2023/10/20 20:47,21
253,8,28.88,2024/7/28 12:52,830
329,6,137.1,2024/3/18 10:52,475
362,4,71.96,2024/1/15 16:05,777
114,7,23.59,2023/9/13 6:56,240
410,2,7.66,2024/3/18 9:25,385
509,4,21.8,2023/12/4 8:10,1529
794,1,9.24,2023/10/16 19:23,711
390,8,68.72,2023/9/1 3:32,958
436,3,17.04,2024/8/4 13:22,1350
611,2,16.6,2024/1/19 2:59,1030
827,3,5.76,2024/4/25 20:18,1577
150,9,174.33,2023/10/5 4:44,733
585,5,72.95,2024/6/23 2:55,690
858,2,12.96,2024/2/4 14:55,54
610,7,35.77,2024/3/27 1:00,1249
1000,10,30.2,2023/9/16 22:46,1660
281,6,24.9,2024/6/30 0:46,227
914,10,21,2023/9/17 12:02,625
921,8,49.12,2024/4/20 23:09,873
403,9,109.98,2024/6/10 18:36,1080
769,10,46.1,2024/6/10 0:30,297
479,3,17.97,2024/3/13 18:27,1352
646,9,42.12,2024/1/27 12:41,1270
953,6,199.38,2024/3/24 3:21,263
588,8,32.88,2023/10/2 17:43,421
98,7,38.5,2024/1/26 3:35,1350
971,8,23.2,2024/3/13 6:55,1051
3,2,3.72,2024/2/14 5:08,1272
107,5,16.35,2023/10/15 5:15,1837
739,10,264,2023/10/29 12:10,1583
821,7,57.05,2024/7/26 4:22,1417
195,6,21.48,2023/10/16 5:19,1227
373,3,35.88,2023/8/30 5:24,187
900,1,1.83,2023/9/18 18:53,666
78,5,29.7,2024/6/7 18:12,1690
562,2,6.5,2023/9/7 12:03,1718
816,4,15.2,2024/1/1 16:12,831
543,1,1.63,2023/11/15 2:46,1581
199,7,29.96,2024/1/29 16:11,1085
126,8,50.88,2024/7/31 15:52,1928
619,6,46.92,2023/12/13 2:57,10
254,10,80.2,2023/10/3 11:38,1900
276,10,42.7,2023/10/16 15:08,1112
1000,9,27.18,2023/8/7 3:50,542
90,10,43,2023/12/3 18:08,919
687,3,20.91,2024/2/29 0:30,1998
298,3,25.56,2024/3/18 4:11,37
899,6,33.78,2023/10/12 7:55,333
346,6,24.9,2024/2/13 11:06,588
693,6,27,2024/1/1 7:59,1070
836,3,18.87,2024/6/27 12:44,741
732,7,21.35,2024/4/1 22:50,202
99,5,42.15,2024/1/22 9:25,1537
82,4,17.48,2023/12/5 6:58,1599
351,8,41.2,2024/6/11 11:22,797
376,7,18.34,2023/10/17 2:43,1961
252,5,26.85,2023/11/7 0:46,565
922,6,10.5,2024/3/13 2:46,446
727,2,7.78,2024/2/7 10:45,597
718,6,26.1,2024/2/24 13:38,1080
306,7,58.38,2024/5/8 0:27,945
689,3,4.68,2024/1/21 21:04,1569
275,3,105.93,2024/1/3 6:26,537
848,7,54.11,2024/7/17 10:44,930
917,9,95.85,2024/4/8 8:42,870
840,2,4.76,2024/7/6 19:06,152
559,2,7.4,2024/6/8 14:09,205
967,2,12.86,2024/4/22 5:21,1552
856,9,40.59,2023/8/25 3:23,708
170,8,28.4,2024/2/26 9:52,1387
155,8,63.28,2024/1/14 15:52,92
429,1,12.05,2023/10/12 3:58,1712
987,4,35.4,2023/12/28 21:51,1285
306,7,58.38,2024/5/24 8:13,1233
317,10,83.6,2023/8/10 17:17,977
666,5,25.75,2023/9/24 23:25,1919
771,8,46.72,2024/3/28 22:53,961
562,9,29.25,2024/2/21 3:34,1321
206,6,25.44,2024/2/20 18:02,149
325,2,3,2024/8/3 4:36,519
822,5,19.7,2023/9/29 21:15,65
554,1,1.25,2024/5/22 1:47,1250
274,8,53.2,2023/9/7 16:01,42
350,9,47.07,2024/1/5 14:08,939
70,1,17.31,2023/9/18 5:04,1104
78,1,5.94,2023/9/22 19:13,397
691,3,10.14,2024/7/24 14:23,135
202,7,36.33,2024/2/19 11:28,1026
95,9,30.24,2023/11/3 6:55,1608
105,6,11.04,2024/6/3 14:09,960
207,4,18.6,2023/11/27 23:13,1458
904,10,63,2024/6/5 1:11,721
144,5,68.3,2024/7/5 9:21,489
919,10,83.2,2023/8/27 8:55,1862
884,1,7.25,2024/7/1 15:26,1710
198,2,16.06,2023/12/19 0:55,750
385,10,37.5,2024/5/22 13:25,682
363,4,19.6,2023/11/5 0:39,266
603,3,10.71,2024/1/15 17:44,265
734,8,43.04,2024/6/2 21:33,504
754,5,17.4,2024/6/7 17:33,1378
493,4,29.04,2024/2/1 8:12,254
53,4,6.28,2024/5/3 2:18,1638
167,5,8.9,2023/10/29 0:21,1012
241,9,33.57,2023/10/24 18:33,1916
934,5,31.3,2024/1/14 16:48,1955
763,2,9.46,2024/4/30 11:26,300
126,6,38.16,2024/7/15 13:24,702
458,5,30.3,2024/3/4 7:42,181
49,7,53.55,2024/7/29 12:42,1651
366,7,164.22,2023/8/23 14:07,727
691,1,3.38,2023/11/21 3:58,1170
644,2,27.22,2024/4/11 9:51,795
603,9,32.13,2024/8/1 12:39,1049
98,2,11,2024/2/28 14:19,873
725,7,58.59,2023/8/12 17:49,305
730,8,22.96,2024/6/3 15:45,1932
930,3,5.28,2024/7/23 9:09,917
416,6,20.34,2024/5/2 3:58,994
661,9,145.89,2024/3/15 9:16,16
334,1,11.66,2023/10/14 8:32,1887
83,2,14.9,2024/1/26 9:08,348
501,5,22,2024/6/12 16:24,752
438,8,355.84,2024/1/13 9:27,1294
11,7,179.62,2024/1/26 16:23,1650
500,9,35.91,2023/9/23 4:29,1858
150,9,174.33,2024/1/21 15:33,1044
1000,7,21.14,2023/12/9 10:15,889
102,10,44.4,2023/8/10 9:28,147
913,6,22.92,2024/2/12 1:51,1174
431,6,33.84,2023/10/30 16:31,1482
234,1,6.67,2023/8/8 21:44,845
533,1,33.82,2024/3/31 6:09,1163
136,1,9.99,2024/3/16 3:39,20
902,9,183.06,2024/1/9 2:19,989
863,4,22.28,2024/6/12 22:56,1589
724,1,4.31,2023/11/27 13:33,217
226,9,117.99,2024/3/3 7:09,668
480,2,8.36,2024/5/25 5:37,1547
766,5,23.3,2023/9/24 2:57,1046
665,4,24.64,2024/4/9 18:34,145
9,6,47.04,2023/8/26 17:09,344
524,1,11.86,2024/5/6 8:32,717
989,6,158.22,2024/3/17 13:14,717
195,4,14.32,2024/2/20 5:42,1194
275,3,105.93,2023/10/7 9:53,1766
628,9,73.62,2024/5/30 21:11,467
428,2,10.8,2024/5/13 14:04,93
950,4,44.96,2024/4/9 12:21,1505
609,1,4.19,2023/8/27 1:29,1537
913,10,38.2,2024/7/5 22:14,212
146,5,7.45,2024/1/18 6:26,674
341,10,28,2024/4/17 12:02,1215
537,4,35.64,2024/3/9 20:33,140
690,7,87.01,2024/8/1 0:37,1242
343,8,48.4,2023/11/21 23:28,1842
421,5,14.25,2024/5/22 2:56,1685
191,4,126.68,2023/12/15 12:17,1278
734,2,10.76,2024/7/11 20:02,1199
756,1,4.55,2024/4/28 20:16,1607
271,2,11.26,2024/6/16 0:48,620
321,1,2.23,2024/4/28 19:18,448
530,10,29.8,2023/11/9 6:29,1160
827,8,15.36,2023/9/10 18:37,647
290,3,11.25,2023/9/3 10:53,950
747,4,97.84,2023/8/21 21:15,100
803,6,22.62,2023/12/9 15:31,1583
904,9,56.7,2024/2/23 22:40,1590
192,8,46.72,2024/5/14 11:41,882
524,10,118.6,2023/12/16 5:36,1798
547,7,17.57,2024/2/28 1:48,148
230,3,85.53,2024/5/13 17:00,1340
548,3,18.21,2024/8/2 21:31,655
983,10,20.6,2023/12/5 14:30,22
330,9,37.89,2024/5/2 3:23,638
449,1,8.92,2024/3/9 12:20,1230
641,3,51.84,2024/5/13 19:06,649
437,1,4.82,2024/1/30 20:15,462
722,5,53.95,2024/5/26 2:27,1008
194,7,17.36,2024/4/14 18:21,1494
285,8,67.92,2024/5/3 17:15,784
868,2,8.56,2024/5/24 20:56,1561
68,8,38.4,2024/5/30 19:18,1877
292,8,64.08,2023/10/30 12:52,585
687,1,6.97,2024/5/13 20:47,12
744,5,64.1,2023/11/14 17:17,67
959,1,4.36,2024/6/21 15:40,547
435,4,46.76,2023/12/5 0:21,1337
433,1,4.68,2023/11/15 8:31,770
672,9,50.49,2023/10/17 1:07,1971
864,8,23.04,2024/3/28 19:01,1080
540,6,242.04,2023/11/11 14:40,566
136,6,59.94,2023/11/30 4:10,45
594,7,88.2,2023/8/11 2:12,718
103,8,25.6,2024/8/2 12:24,371
293,1,2.61,2023/10/18 23:41,160
188,3,4.56,2024/5/9 10:06,127
285,3,25.47,2024/3/31 11:40,719
417,9,35.01,2023/10/2 23:45,1037
465,1,2.98,2024/5/1 5:17,1569
449,7,62.44,2023/12/27 11:11,520
481,3,23.07,2024/5/5 18:35,502
695,2,11.66,2023/10/30 6:06,510
856,3,13.53,2024/7/12 23:16,528
881,3,24.9,2023/11/27 15:13,1916
914,3,6.3,2024/7/13 19:06,735
623,10,57.8,2023/11/10 1:18,1732
166,3,17.88,2023/12/21 18:16,310
523,2,9.1,2024/2/3 14:44,18
585,5,72.95,2023/11/5 22:50,1356
548,2,12.14,2023/11/7 20:35,1249
544,6,37.56,2023/12/10 0:56,1927
252,3,16.11,2024/7/14 16:01,1945
289,7,28.84,2024/6/7 19:41,477
66,10,77.3,2023/10/3 18:26,676
677,5,27.2,2023/12/3 13:51,1449
816,2,7.6,2024/5/1 8:51,1688
145,3,19.44,2023/9/11 4:49,1817
303,9,31.23,2024/6/22 6:11,309
620,2,18.36,2023/8/7 11:53,1193
596,5,18.5,2024/1/17 1:34,645
605,5,27.95,2024/7/6 2:24,369
267,8,217.04,2024/6/4 8:33,569
141,4,17.64,2024/1/1 4:33,1589
115,3,12.48,2024/5/29 23:42,865
420,5,28.9,2023/8/14 5:25,994
220,10,60.1,2023/12/6 20:16,632
297,5,16.05,2023/12/18 9:42,861
551,7,19.95,2024/1/2 18:21,1659
419,5,15.75,2023/10/7 8:24,1802
212,2,10.66,2024/3/4 22:06,549
442,4,29.6,2024/6/12 7:09,288
868,1,4.28,2024/1/5 3:08,96
871,5,38,2024/3/18 19:46,1122
63,5,11.9,2024/3/8 7:11,1938
613,6,28.08,2023/12/22 1:32,474
661,4,64.84,2024/6/15 23:44,1476
616,2,12.16,2024/2/20 20:11,590
497,2,4.16,2023/12/1 15:11,1297
675,8,35.12,2024/3/12 19:58,587
11,2,51.32,2023/8/7 18:30,273
279,3,21.96,2024/1/22 21:18,1830
389,5,36.95,2024/2/22 14:56,500
12,2,12.46,2024/3/28 7:49,559
356,6,31.86,2024/7/29 13:11,782
359,8,20.32,2024/1/30 17:21,295
365,10,37.4,2024/7/7 20:39,259
480,9,37.62,2024/3/8 8:31,52
201,1,4.14,2023/11/23 19:02,355
19,3,7.8,2023/10/11 12:56,249
430,5,46.3,2023/9/23 11:48,538
351,8,41.2,2024/3/2 8:43,983
750,1,3.44,2023/8/31 18:28,874
887,5,37.1,2024/2/7 2:34,1868
577,6,24.78,2024/4/7 2:44,1627
894,7,25.06,2024/1/29 5:33,52
970,9,72.18,2023/9/20 16:40,1239
374,9,35.55,2024/6/21 7:33,1883
66,3,23.19,2023/8/9 2:41,324
118,2,11.7,2023/11/30 8:08,117
311,4,12.16,2023/11/28 15:29,811
263,4,9.64,2024/6/24 20:30,382
382,10,50.9,2024/5/30 9:58,177
668,3,83.25,2024/1/1 6:30,780
345,3,18.27,2024/3/8 4:04,1723
590,6,104.94,2024/7/25 11:34,1912
65,7,41.02,2024/4/4 0:14,319
811,1,12.29,2023/8/21 11:17,1096
136,1,9.99,2023/11/10 4:12,829
81,7,43.61,2023/11/7 0:16,215
258,4,41.8,2024/1/14 5:47,1851
889,3,11.64,2023/10/14 4:06,707
844,3,56.76,2024/7/3 4:05,175
979,3,18.3,2023/10/1 8:16,1417
500,7,27.93,2023/9/16 11:28,1849
708,7,21.35,2023/11/21 10:37,601
928,2,6.22,2023/11/4 19:49,1602
21,10,337.2,2024/2/4 23:50,323
864,3,8.64,2024/5/31 18:09,1157
494,4,27.24,2024/4/26 8:48,1155
951,9,49.95,2023/11/7 0:59,749
117,4,15.04,2024/7/11 6:46,545
725,8,66.96,2024/2/3 6:23,1023
721,10,75.8,2024/5/11 22:31,1495
270,3,13.5,2024/2/21 3:02,1331
353,8,44.08,2024/1/1 14:50,229
603,4,14.28,2024/4/22 4:07,642
713,7,41.44,2023/9/16 14:03,206
747,1,24.46,2024/2/25 17:41,1238
606,3,15.15,2024/5/17 8:40,1624
979,3,18.3,2024/1/11 4:44,1660
549,1,2.38,2024/4/26 23:57,1803
46,1,2.85,2024/3/17 20:18,1779
377,6,30.78,2024/7/16 16:34,1339
310,7,46.2,2024/6/12 11:58,1112
221,3,8.7,2023/11/21 14:09,1792
892,6,17.22,2023/10/13 7:40,501
545,9,46.71,2024/1/20 2:50,760
766,2,9.32,2023/10/16 5:52,1510
151,1,5.02,2024/1/2 8:59,44
402,8,36,2024/4/28 10:25,590
587,1,3.39,2023/10/28 4:56,1541
188,8,12.16,2023/11/28 21:04,1896
355,3,12.39,2023/12/11 0:57,400
17,9,27.54,2024/2/12 9:46,374
335,10,69.2,2024/4/27 20:08,1221
299,9,52.38,2024/5/16 11:07,171
937,1,6.13,2023/8/29 10:47,618
598,5,44.3,2024/7/10 18:03,346
404,6,113.04,2024/2/6 2:17,1108
650,2,12.34,2024/2/12 10:35,202
992,4,15.76,2024/7/24 17:23,760
877,6,95.46,2024/2/1 12:25,719
866,7,38.29,2024/1/21 16:52,1644
778,8,29.28,2023/9/7 13:25,1175
939,10,61.9,2024/7/31 22:24,183
726,1,6.29,2023/9/21 1:03,1910
380,10,71.9,2024/6/23 12:54,663
363,2,9.8,2024/7/2 0:00,1978
63,6,14.28,2023/8/11 0:10,1428
731,8,70.56,2023/8/15 12:45,891
827,4,7.68,2023/12/9 9:10,1323
333,4,14.04,2024/4/28 21:56,1113
991,10,29.9,2024/5/11 6:49,1312
547,3,7.53,2023/12/23 16:13,174
58,7,54.88,2024/5/24 15:47,191
316,8,49.76,2024/3/25 22:26,610
934,3,18.78,2024/2/6 3:39,36
13,6,33.12,2023/9/2 16:11,1104
676,7,61.46,2024/7/13 12:45,1706
398,5,73.55,2023/10/3 14:40,908
34,2,15.98,2024/2/28 1:52,1361
5,4,16.28,2023/9/9 10:39,355
455,7,9.03,2024/6/22 22:29,1848
379,2,11.92,2023/11/11 17:23,302
370,2,5.12,2023/12/3 23:35,1730
507,10,139.9,2024/5/8 23:43,1832
923,10,51.8,2024/5/30 7:00,951
993,2,8.9,2023/12/31 3:01,1834
530,4,11.92,2023/11/8 13:55,610
606,5,25.25,2024/5/4 18:02,1961
34,9,71.91,2024/4/20 20:08,154
434,4,9.92,2024/4/19 20:56,201
293,10,26.1,2024/3/5 15:39,261
674,6,110.4,2024/5/20 16:40,306
419,5,15.75,2023/8/20 5:46,582
449,5,44.6,2023/8/16 16:22,1484
93,10,372.1,2023/12/11 3:11,1459
744,10,128.2,2023/10/22 23:29,689
738,4,11.04,2024/4/11 9:24,943
622,4,27.2,2024/6/30 5:32,279
482,9,98.46,2023/12/12 14:57,1793
86,9,41.13,2023/9/5 6:59,1576
625,10,49.5,2024/1/15 16:13,1342
44,5,35.8,2024/5/13 17:09,1242
650,3,18.51,2023/8/24 0:20,789
538,8,62.16,2023/9/28 2:05,1132
917,5,53.25,2024/6/19 8:21,1514
452,2,21.94,2023/11/11 14:55,1267
208,1,11.38,2024/2/20 14:51,1776
816,1,3.8,2023/10/24 19:04,661
879,4,12.72,2023/12/12 17:50,1849
550,7,28,2024/2/8 14:01,1989
897,3,13.44,2024/7/7 22:43,447
84,1,8,2023/9/10 7:55,385
974,1,1.7,2024/3/12 5:42,1886
250,10,99.12,2024/8/1 5:00,40
264,10,34.4,2023/11/11 19:36,863
814,1,12.31,2023/8/12 17:26,506
851,7,19.74,2024/5/2 10:48,925
724,10,43.1,2023/8/8 17:37,1136
972,8,49.28,2023/8/24 12:13,321
619,5,39.1,2023/8/29 13:17,571
755,8,18.8,2024/3/18 6:55,601
846,1,10.55,2024/2/19 11:33,1159
693,2,9,2023/12/31 11:19,771
457,8,36.48,2024/6/19 8:12,1090
69,9,17.46,2024/4/12 0:17,1603
797,6,13.92,2023/11/14 12:54,465
290,8,30,2024/5/6 7:08,836
426,10,172.1,2023/9/13 21:45,832
515,7,104.23,2024/4/18 21:13,1621
929,5,14.1,2024/7/8 22:00,1699
859,9,97.92,2024/1/10 19:39,614
232,9,22.77,2024/3/28 19:02,47
590,9,157.41,2024/5/16 17:25,1694
157,4,14.36,2023/11/6 10:09,299
597,10,41.4,2023/11/1 7:28,413
835,5,28.55,2023/9/19 4:36,18
167,9,16.02,2024/3/14 3:15,1968
200,10,15.7,2024/4/21 13:00,471
546,9,49.32,2023/8/15 23:15,1662
697,4,22.6,2023/12/6 23:00,959
301,1,4.26,2023/8/21 22:13,932
688,9,38.16,2024/5/13 12:47,812
974,5,8.5,2023/12/29 4:02,1600
934,9,56.34,2024/8/6 9:29,562
651,5,31.2,2024/2/13 1:04,1031
205,5,50.15,2023/8/13 2:58,506
720,7,75.81,2024/7/2 4:27,496
658,9,32.67,2024/1/28 17:11,1053
630,4,18.72,2023/9/16 21:50,1002
343,6,36.3,2024/1/12 3:19,1363
537,1,8.91,2024/7/26 15:42,1148
675,10,43.9,2024/3/7 4:36,1498
133,4,21.08,2023/12/1 10:32,1167
112,6,42.72,2024/4/15 9:11,189
585,2,29.18,2024/6/23 18:31,1282
176,6,7.8,2024/3/17 19:43,12
567,1,19.45,2024/3/28 4:13,812
398,9,132.39,2024/5/31 20:35,406
86,10,45.7,2024/7/25 13:58,1298
433,4,18.72,2023/10/15 11:27,837
652,6,66.78,2023/12/6 16:13,292
912,3,6.54,2023/9/1 10:07,934
127,4,53.52,2023/12/17 6:31,1566
137,10,23.5,2023/12/2 0:23,816
523,4,18.2,2023/11/20 6:14,526
73,2,17.3,2023/8/8 1:59,1979
13,10,55.2,2024/3/15 17:10,488
613,4,18.72,2023/8/11 22:08,1722
241,7,26.11,2024/5/19 11:44,1323
102,10,44.4,2023/11/3 14:39,1879
18,2,6.14,2023/8/30 17:28,655
717,8,137.44,2023/12/28 13:25,1424
176,4,5.2,2024/1/7 16:09,853
828,3,7.74,2023/8/9 12:14,48
11,3,76.98,2024/1/1 6:22,1048
950,9,101.16,2023/12/14 16:07,476
200,4,6.28,2023/9/21 4:33,491
321,2,4.46,2023/8/7 2:04,772
601,1,3.68,2023/12/22 17:32,703
637,5,36.75,2024/7/13 13:11,800
716,8,33.6,2023/11/26 14:18,1889
917,3,31.95,2023/11/3 21:25,1882
608,5,7.05,2023/9/11 5:34,1008
910,6,44.82,2024/7/25 18:17,864
307,2,6.92,2024/8/5 15:52,1424
543,6,9.78,2023/11/3 6:51,1970
418,7,57.89,2024/1/24 0:27,1381
607,8,36.96,2023/11/15 11:27,1027
886,4,49.8,2024/2/7 7:22,1720
364,10,29.3,2024/6/4 21:40,899
269,7,61.04,2024/3/19 11:15,1026
557,8,20.48,2023/10/2 11:42,293
576,3,9.39,2024/1/31 6:15,1825
455,8,10.32,2024/2/1 17:43,320
575,5,8.25,2024/5/16 20:34,1208
608,2,2.82,2024/3/31 18:02,399
143,2,9.64,2024/7/25 14:47,739
